,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_hidden_layer_sizes,param_learning_rate,param_learning_rate_init,param_max_iter,param_momentum,param_solver,params,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,split5_test_neg_mean_squared_error,split6_test_neg_mean_squared_error,split7_test_neg_mean_squared_error,split8_test_neg_mean_squared_error,split9_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_test_neg_mean_squared_log_error,split1_test_neg_mean_squared_log_error,split2_test_neg_mean_squared_log_error,split3_test_neg_mean_squared_log_error,split4_test_neg_mean_squared_log_error,split5_test_neg_mean_squared_log_error,split6_test_neg_mean_squared_log_error,split7_test_neg_mean_squared_log_error,split8_test_neg_mean_squared_log_error,split9_test_neg_mean_squared_log_error,mean_test_neg_mean_squared_log_error,std_test_neg_mean_squared_log_error,rank_test_neg_mean_squared_log_error,split0_test_neg_median_absolute_error,split1_test_neg_median_absolute_error,split2_test_neg_median_absolute_error,split3_test_neg_median_absolute_error,split4_test_neg_median_absolute_error,split5_test_neg_median_absolute_error,split6_test_neg_median_absolute_error,split7_test_neg_median_absolute_error,split8_test_neg_median_absolute_error,split9_test_neg_median_absolute_error,mean_test_neg_median_absolute_error,std_test_neg_median_absolute_error,rank_test_neg_median_absolute_error,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,split5_test_neg_mean_absolute_error,split6_test_neg_mean_absolute_error,split7_test_neg_mean_absolute_error,split8_test_neg_mean_absolute_error,split9_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,split5_test_neg_root_mean_squared_error,split6_test_neg_root_mean_squared_error,split7_test_neg_root_mean_squared_error,split8_test_neg_root_mean_squared_error,split9_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error
0,1.0029218435287475,0.039667961509908936,0.0039054155349731445,0.000567590410556169,logistic,"(5,)",constant,0.1,1000,0.5,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': (5,), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'max_iter': 1000, 'momentum': 0.5, 'solver': 'sgd'}",-0.002709265653570374,-0.0026127941169428242,-0.0024654460419523488,-0.0026130306867071067,-0.00245923452380405,-0.0025853197409186003,-0.002485381603936305,-0.002540986083037204,-0.0027804884901687786,-0.002654671238817431,-0.0025906618179855024,0.00010085668560467862,11,-0.0017697471277061225,-0.001727517140512369,-0.0016414869135503072,-0.001741465668037429,-0.0016268194199191154,-0.0016984602643310201,-0.0016554417900774385,-0.0016830344753686367,-0.0018160921840113448,-0.001749969389059234,-0.0017110034372573018,5.7584414261186975e-05,11,-0.01493369076267978,-0.014669529496401157,-0.01565718728089638,-0.016348290470730054,-0.016502510712495755,-0.01630231705798671,-0.01374447945394075,-0.013880853173739993,-0.015091614665162234,-0.014749198915402217,-0.015187967198943502,0.0009414752974693641,7,-0.03160814436147,-0.03081320132243991,-0.03082849121795123,-0.03164683109241052,-0.03104315500305906,-0.031409507457767945,-0.030481621169123885,-0.030234183135706787,-0.032195450954635496,-0.03169089657543715,-0.031195148229000196,0.0005833440304844407,8,-0.05205060665900421,-0.0511154978156608,-0.04965325812021149,-0.05111781183410639,-0.04959066972530266,-0.05084603957948544,-0.04985360171478391,-0.05040819460204069,-0.05273033747444424,-0.0515235018105081,-0.05088895193355479,0.0009881240255413795,11
1,0.9893075466156006,0.051544221297972974,0.004207229614257813,0.0005319185953298185,logistic,"(5,)",constant,0.1,10000,0.5,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': (5,), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'max_iter': 10000, 'momentum': 0.5, 'solver': 'sgd'}",-0.00261072181649462,-0.002615862211125089,-0.002449497013866127,-0.0026256474188180623,-0.002461634535184268,-0.0026240485680425257,-0.0024837565114075935,-0.0026210704420164986,-0.0027984035943072875,-0.002592782419956758,-0.0025883424531218833,9.767929635650154e-05,10,-0.00170620669711569,-0.0017288522473136703,-0.0016306525993702871,-0.0017496444518600763,-0.001632063927952873,-0.0017173567969747808,-0.001655674214790806,-0.001730741366618642,-0.0018214991021999916,-0.0017105523246533842,-0.0017083243728850204,5.491030461838273e-05,10,-0.01388851965290655,-0.014234198939362952,-0.015240865272828918,-0.015665632746429875,-0.01837001467731203,-0.012700427716305751,-0.01441625079953232,-0.011322651766409675,-0.009992126841547877,-0.01473313908665369,-0.014056382749928964,0.002215343783806328,3,-0.03046814285065752,-0.03078109089402006,-0.030377645875091015,-0.03182235186167235,-0.03185549459618868,-0.030431288555158694,-0.03056318707451177,-0.02971154515617095,-0.029771374359293466,-0.03100875256953415,-0.03067908737922987,0.0006914010459939968,3,-0.05109522303008981,-0.05114550039959614,-0.04949239349502232,-0.05124107160099272,-0.04961486203935538,-0.05122546796313847,-0.04983730040248562,-0.051196390908114786,-0.05289993945466561,-0.050919371755322726,-0.05086675210487836,0.0009570702287377054,10
2,1.0321192502975465,0.054711683961303985,0.004358053207397461,0.0006840439610715279,logistic,"(5,)",constant,0.05,1000,0.5,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': (5,), 'learning_rate': 'constant', 'learning_rate_init': 0.05, 'max_iter': 1000, 'momentum': 0.5, 'solver': 'sgd'}",-0.002610324211266899,-0.00261534252011771,-0.0025115934583953797,-0.0026885476500160634,-0.002487433739082926,-0.00258200592652692,-0.0024843772632699014,-0.002618839234944629,-0.002677058258762548,-0.002580544570874857,-0.0025856066833257834,6.852859425092636e-05,9,-0.0017074944450957287,-0.0017301783192586473,-0.0016685945844650961,-0.0017847233301931532,-0.0016405815950167324,-0.0016934615722314543,-0.0016557557453071568,-0.0017274863609715414,-0.0017514664269545853,-0.0017022862031182548,-0.001706202858261235,4.205574608517935e-05,8,-0.014576561999273346,-0.0146375797339649,-0.014372303558908062,-0.014011759447945638,-0.013352612456626056,-0.014484725075022353,-0.014385953690410236,-0.010446193262742598,-0.01451662533197795,-0.013726435385672364,-0.01385107499425435,0.0012012578509978248,1,-0.030893643449647144,-0.031034713015585032,-0.030677781926793164,-0.03137762071616981,-0.03012402199997638,-0.030838628200336126,-0.030482024130065052,-0.02919661341549688,-0.03132709063061185,-0.030645040423363683,-0.030659717790804515,0.0006039771397345104,2,-0.05109133205610223,-0.0511404196318109,-0.05011580048642723,-0.0518512068327832,-0.04987417908179468,-0.05081344238020998,-0.04984352779719651,-0.0511745956011831,-0.05174029627633135,-0.05079906072827387,-0.05084438608721131,0.000674601171342502,9
3,1.0386919021606444,0.06267111331913577,0.004117393493652343,0.00038381541100512053,logistic,"(5,)",constant,0.05,10000,0.5,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': (5,), 'learning_rate': 'constant', 'learning_rate_init': 0.05, 'max_iter': 10000, 'momentum': 0.5, 'solver': 'sgd'}",-0.0027259164880979133,-0.0026210440498660647,-0.0025298607639077713,-0.0028729803002181574,-0.0024966183478804557,-0.0025925237770952018,-0.0026430543012181135,-0.002552881758984215,-0.0026297834972810095,-0.0026162263867044386,-0.0026280889671253345,0.00010188890211610557,12,-0.001779387035258247,-0.0017317295756224024,-0.0016788352694154143,-0.0019037042967885841,-0.0016481529054748131,-0.0017003305951043787,-0.0017588676347870878,-0.0016912741959640633,-0.0017263810649186062,-0.001726400261258093,-0.001734506283459169,6.705842279053234e-05,12,-0.013212429963321087,-0.01420040632856695,-0.013217642653543693,-0.014857847851283884,-0.014589325084567561,-0.014711527412136605,-0.015257929713988427,-0.013972705813736386,-0.01734083315047813,-0.015915906079595254,-0.014727655405121798,0.0011824618819778429,4,-0.030801091675763455,-0.03065615097340685,-0.02990334549550997,-0.03296199116366168,-0.03058546459399825,-0.031009318978561507,-0.03170603555188184,-0.030302107486104818,-0.03234948203870022,-0.03180825073910893,-0.031208323869669756,0.0009169354608700526,9,-0.052210310170481784,-0.05119613315345276,-0.05029772125959357,-0.05360018936737218,-0.04996617203549273,-0.05091683196247781,-0.05141064385142549,-0.05052605030065397,-0.05128141473556487,-0.051149060467465465,-0.051255452730398054,0.0009836323130438147,12
4,1.1909313201904297,0.0637346148617006,0.005472326278686523,0.0004873430796432004,logistic,"(10,)",constant,0.1,1000,0.5,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': (10,), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'max_iter': 1000, 'momentum': 0.5, 'solver': 'sgd'}",-0.0026288454885489733,-0.002618687875950913,-0.002449868135776432,-0.0026267846329355014,-0.002465320957759781,-0.002588491586558752,-0.002483353712431378,-0.002543979244913687,-0.002621614647875381,-0.002579021220414745,-0.002560596750316554,6.695894479162782e-05,1,-0.0017159728508409982,-0.0017287158190492213,-0.001631737380840986,-0.0017432473518569221,-0.0016268969750900958,-0.0016979734165310817,-0.001655513266540738,-0.001684811832967439,-0.0017155152530414608,-0.0017013562103362894,-0.0016901740357095235,3.800634769219471e-05,1,-0.012617853183399058,-0.013175624781789491,-0.016163053972211766,-0.012881656892231336,-0.013704158815125433,-0.014361034902921233,-0.014478170429302495,-0.01365174186139062,-0.014357068145401608,-0.013406344065506809,-0.013879670704927984,0.0009706879339566911,2,-0.030320686885236488,-0.030407721983969595,-0.03054688615214971,-0.03030063764562204,-0.030353422122132403,-0.030768047438854643,-0.030648334426157116,-0.030310089005148193,-0.031089481215138316,-0.030736024685549635,-0.030548133155995815,0.00024779903648107087,1,-0.05127226822122241,-0.05117311673086674,-0.04949614263532495,-0.051252167104772275,-0.049651998527348126,-0.050877220703953084,-0.04983325909903323,-0.050437875103077914,-0.05120170551725187,-0.05078406463069636,-0.0505979818273547,0.0006640672520448123,1
5,1.1676679134368897,0.05506431625711865,0.005769944190979004,0.0006372960680493141,logistic,"(10,)",constant,0.1,10000,0.5,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': (10,), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'max_iter': 10000, 'momentum': 0.5, 'solver': 'sgd'}",-0.002612249391653073,-0.00264614769145531,-0.0024965920981265127,-0.0026223417671853663,-0.0024598930040218847,-0.0025820925465745346,-0.0024956572365524093,-0.0025405280763942002,-0.0026214883965806272,-0.0025930973254806445,-0.0025670087534024563,6.121449953021307e-05,6,-0.0017150908825883135,-0.0017573379369003194,-0.0016714322529127873,-0.0017493409047337077,-0.0016252091252831333,-0.001695026344457982,-0.0016597277410360044,-0.0016861915734317553,-0.0017202453526850901,-0.0017073571346287377,-0.001698695924865783,3.82674144557869e-05,6,-0.018726283399553484,-0.018930785159970487,-0.021740702352259084,-0.0176734306559862,-0.015121628528033393,-0.01587588126053749,-0.013290045796564148,-0.015516025588321603,-0.017640370060565264,-0.012365980963253365,-0.01668811337650445,0.0026703012847267516,11,-0.03224965031396524,-0.03283265973635749,-0.03290300849017329,-0.03214538319024475,-0.030682783204895786,-0.031111297259544132,-0.03022367424963251,-0.030989048181717042,-0.03223895210020915,-0.030268947214151118,-0.031564540394089055,0.0009722041291539354,11,-0.05111016916087319,-0.05144072016851348,-0.049965909359547464,-0.05120880556296316,-0.049597308435255685,-0.05081429470704611,-0.049956553489531375,-0.0504036514192593,-0.05120047262067634,-0.05092246385909312,-0.05066203487827592,0.0006057849410560119,6
6,1.2502766609191895,0.0646768928227772,0.006221151351928711,0.001218971043395928,logistic,"(10,)",constant,0.05,1000,0.5,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': (10,), 'learning_rate': 'constant', 'learning_rate_init': 0.05, 'max_iter': 1000, 'momentum': 0.5, 'solver': 'sgd'}",-0.0026307900664061467,-0.0026209079906673875,-0.0024594924955256598,-0.002615711308832275,-0.0024621116691574555,-0.0026024478049626477,-0.002507373556275841,-0.0025442598954453764,-0.002645173558589584,-0.002577347753795992,-0.0025665616099658367,6.591865634193469e-05,5,-0.001717039950608563,-0.0017341418267292673,-0.0016354836893512287,-0.0017406946521991342,-0.001626432836792525,-0.0017076396169646033,-0.0016740503748246586,-0.0016861340493806313,-0.0017275718336832605,-0.0017050043419192076,-0.0016954193172453078,3.766430019963444e-05,3,-0.012383778926717937,-0.015324874453729043,-0.014271307469211791,-0.015186458437550981,-0.01447057768546528,-0.016341257714533514,-0.01586020461962101,-0.013897912199371115,-0.0132097853446069,-0.017625023655684996,-0.014857118050649256,0.0014642810731192988,5,-0.030046170300076756,-0.03123910908569416,-0.030009314351860394,-0.03129107498480557,-0.030498967921107283,-0.031567317217489524,-0.031265037564575195,-0.03051118302911791,-0.030589395852901605,-0.031692062367285105,-0.030870963267491353,0.0005827741556543154,4,-0.051291227967422914,-0.05119480433273857,-0.04959327066775955,-0.051144025152819905,-0.04961967018388429,-0.05101419219161123,-0.05007368127345783,-0.05044065716706491,-0.051431250797444,-0.0507675856604979,-0.05065703653947011,0.0006528851389232787,5
7,1.221605896949768,0.05949125863044502,0.005588698387145996,0.00048266490301216125,logistic,"(10,)",constant,0.05,10000,0.5,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': (10,), 'learning_rate': 'constant', 'learning_rate_init': 0.05, 'max_iter': 10000, 'momentum': 0.5, 'solver': 'sgd'}",-0.0026283080729642624,-0.00262955882653321,-0.0024715093829428625,-0.002620317418197277,-0.002528335118275601,-0.0027155892773430904,-0.0024884599370869763,-0.0025467411263389006,-0.002634557665521321,-0.002587447453929711,-0.002585082427913321,7.176252227449592e-05,8,-0.0017149633748695643,-0.001740302493114536,-0.001646739180799889,-0.0017447776897197187,-0.001678143651936603,-0.0017715835275909887,-0.0016576117189124454,-0.0016912508378425794,-0.0017290856418531759,-0.0017067195504802924,-0.0017081177667119794,3.7943788739471474e-05,9,-0.012628316367842146,-0.016124237209614145,-0.01608228369371903,-0.01599737980788804,-0.02036073234856986,-0.009261865912204459,-0.014239840728586223,-0.01570071129413697,-0.016986838304564628,-0.014414562554294408,-0.015179676822141991,0.002752358905279985,6,-0.030215805259541678,-0.031135719553405366,-0.030849190886411273,-0.03167185160553754,-0.033876199108976386,-0.029007433973366713,-0.03043466068636098,-0.03126251744395284,-0.0325705238601021,-0.03076229004114985,-0.03117861924188047,0.0012626510473454616,7,-0.05126702715161337,-0.051279224121794295,-0.04971427745570545,-0.05118903611318812,-0.05028255282178502,-0.05211131621196197,-0.049884465889563016,-0.05046524671830012,-0.051327942346458044,-0.05086695837112448,-0.050838804720149386,0.0007059479724721584,8
8,1.518280267715454,0.015722550142933035,0.007951927185058594,0.0008779777353979969,logistic,"(20,)",constant,0.1,1000,0.5,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': (20,), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'max_iter': 1000, 'momentum': 0.5, 'solver': 'sgd'}",-0.0026120958649295148,-0.002616421987529176,-0.0024524843552184315,-0.0026287150524492795,-0.0024724603505207245,-0.0025845789709026635,-0.0025044744642049224,-0.0025408183765989597,-0.0026159501678369996,-0.0026115813069319655,-0.002563958089712264,6.287409302146103e-05,2,-0.0017074199839961252,-0.0017337113671991237,-0.0016354277085720158,-0.0017445533247032066,-0.0016402500581187657,-0.0016984197723114395,-0.001677138991415001,-0.0016850405695654905,-0.0017160508733735432,-0.001735303667053045,-0.0016973316316307757,3.619092772508147e-05,5,-0.013780124350400685,-0.0170599028761301,-0.016984088967305105,-0.013479321364125912,-0.019468043580422756,-0.016863113849741096,-0.019324472291666783,-0.015368636177074652,-0.017046816053926883,-0.021667232095981925,-0.01710417516067759,0.0024211120916148208,12,-0.030675794284264105,-0.03156456950849554,-0.030942856983684746,-0.030680586601463954,-0.0323274897966984,-0.03156413440557787,-0.032415703272574904,-0.030756275675526256,-0.031950644147658865,-0.03368595548907732,-0.031656401016502196,0.0009210152360228722,12,-0.05110866721926443,-0.05115097249837168,-0.04952256410181556,-0.05127099621081377,-0.0497238408665373,-0.05083875461596855,-0.05004472463911578,-0.05040653109071244,-0.051146360259914876,-0.05110363301108802,-0.05063170445136024,0.0006233731325388351,3
9,1.5338669776916505,0.057094220281076996,0.008152914047241212,0.0006831471729912326,logistic,"(20,)",constant,0.1,10000,0.5,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': (20,), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'max_iter': 10000, 'momentum': 0.5, 'solver': 'sgd'}",-0.002621969659044683,-0.002612666180244941,-0.0024673102422003257,-0.002617705236899008,-0.0024640125106960907,-0.0025889439504985915,-0.0024963595436643705,-0.002647802605605115,-0.0026174052190735607,-0.002597855697506502,-0.0025732030845433186,6.582644221985141e-05,7,-0.0017124623610522245,-0.0017285270532962263,-0.00163632754167589,-0.0017396281274434503,-0.0016262030958088757,-0.001703397548760304,-0.001670106802753573,-0.00177181702543513,-0.001714060308270112,-0.0017109729189107828,-0.0017013502783406569,4.28979639823487e-05,7,-0.01401914758938455,-0.015386304333613515,-0.012940142919333236,-0.013542898336584924,-0.013710333715618805,-0.018400962990975156,-0.01868913114434642,-0.02514198151082042,-0.015160053539720442,-0.013340356084821925,-0.01603313121652194,0.0035955967356224,10,-0.030587737504634272,-0.031009153835902158,-0.029645963387838956,-0.03082637635853612,-0.030348247603002587,-0.03201618170635315,-0.031966585073146946,-0.03550932633124071,-0.031332525404861554,-0.030668619186441957,-0.03139107163919584,0.001531350309529276,10,-0.051205172190362594,-0.05111424635309554,-0.04967202675752547,-0.05116351470431843,-0.04963882060138104,-0.05088166615293363,-0.04996358217406324,-0.051456803297572955,-0.05116058266941025,-0.05096916418293027,-0.05072255790835935,0.0006520765111947776,7
